ID,age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,adopter,tenure,good_country
41427,26,0,3,28,0.5,2,0,3818,132,0,0,0,1,82,1
41428,29,1,27,27.6,0.545454546,3,0,8052,83,4,1,14,1,76,0
41429,42,1,7,25.75,0.75,3,0,1348,124,5,1,4,1,37,0
41430,29,1,4,31,0,1,0,35288,147,0,1,0,1,66,1
41431,19,1,10,17.42857143,0.7,1,0,39591,86,17,0,1,1,24,0
41432,25,0,76,26.39285714,0.74137931,10,9,33763,2219,1,2,86,1,63,0
41433,23,0,4,22.5,1,1,0,20,0,0,0,1,1,15,0
41434,21,0,53,22.56521739,0.468085106,5,2,53454,172,49,0,295,1,49,0
41435,39,1,1,42,1,1,0,10511,132,0,4,1,1,80,1
41436,27,1,3,23.5,0,2,0,21239,103,0,1,2,1,55,0
41437,20,1,6,26.4,0.6,1,0,21025,29,0,0,1,1,18,0
41438,24,1,7,19.8,0.6,4,0,3589,26,0,0,7,1,78,0
41439,22,1,2,23.5,0.5,2,0,279,0,0,0,8,1,68,0
41440,29,1,25,23.89473684,0.238095238,8,5,6144,140,0,1,13,1,21,0
41441,26,1,28,25.16666667,0.8,1,0,23803,86,0,1,2,1,49,0
41442,29,1,3,30.66666667,1,2,0,6997,55,0,2,0,1,32,1
41443,25,0,18,26.92307692,0.666666667,7,0,8486,75,0,1,13,1,58,0
41444,18,1,4,19,0.75,2,0,962,0,0,1,4,1,33,0
41445,18,1,13,19.2,0.666666667,1,0,6139,19,0,0,4,1,23,0
41446,22,1,9,22.875,0.333333333,2,0,5626,7,0,1,6,1,52,0
41447,21,1,37,23.07142857,0.75862069,9,1,14767,11,4,0,46,1,41,1
41448,19,1,82,21.40322581,0.547945206,28,1,113260,10220,16,1,101,1,51,0
41449,19,1,28,20.33333333,0.583333333,5,0,7450,54,1,1,2,1,31,0
41450,37,1,83,25.6,0.759259259,18,1,4528,314,0,2,4,1,53,1
41451,21,1,29,26.21052632,0.48,9,0,7077,78,0,1,2,1,38,0
41452,29,1,5,22.66666667,0.333333333,1,0,14444,795,1,1,1,1,69,1
41453,19,0,57,21.3902439,0.568627451,17,0,154720,93,1,1,24,1,34,0
41454,19,1,43,18.03225807,0.35,11,1,29210,117,0,0,96,1,30,0
41455,20,1,15,21.33333333,0.928571429,1,0,110665,33,10,0,3,1,65,0
41456,23,1,71,21.52830189,0.4375,9,0,108572,38,2,1,112,1,34,0
41457,29,0,14,33,0.8,7,7,27605,68,3,0,14,1,34,0
41458,49,1,64,30.51162791,0.823529412,23,1,1064,103,4,0,14,1,50,0
41459,23,1,16,22.58333333,0.769230769,4,0,114077,604,13,0,11,1,78,0
41460,22,1,339,21.98431373,0.794223827,30,10,59504,7,805,0,2455,1,48,1
41461,30,1,82,26.14285714,0.696969697,10,3,101600,1254,15,3,45,1,68,0
41462,47,1,12,38.25,1,3,0,18104,146,1,1,13,1,80,0
41463,34,1,9,32.375,0.625,3,0,32151,167,0,0,0,1,74,1
41464,23,1,42,23.74285714,0.7,6,1,34601,534,5,1,21,1,52,0
41465,30,1,22,28.8,0.941176471,1,1,39699,364,0,0,8,1,55,0
41466,18,1,97,18.78082192,0.322222222,19,0,44248,25,23,1,859,1,37,0
41467,32,1,8,30.2,1,4,2,3650,73,0,5,5,1,38,0
41468,31,1,12,28,0.1,3,2,19126,123,0,1,2,1,75,0
41469,25,1,10,22,0.875,4,0,22077,1,2,1,12,1,63,1
41470,24,0,15,22.14285714,0.538461539,1,0,20135,10,0,0,9,1,36,0
41471,20,0,3,19.5,1,1,0,8604,83,0,1,4,1,27,1
41472,24,1,14,23.22222222,0.8,5,0,67607,210,9,0,0,1,67,0
41473,19,1,9,20.375,0.625,1,0,1697,199,0,1,2,1,44,0
41474,25,1,53,24.79166667,0.68627451,1,3,7389,8,0,0,5,1,69,0
41475,26,1,5,22.8,0.6,2,0,15556,47,0,0,5,1,33,0
41476,19,1,11,20,0.777777778,1,1,48539,36,0,0,6,1,36,0
41477,21,1,4,20.5,1,1,0,10867,0,0,0,4,1,34,1
41478,18,1,48,21.625,0.615384615,12,1,105462,0,2,0,81,1,50,0
41479,23,1,95,23.61904762,0.604651163,5,3,18466,26,0,1,41,1,47,0
41480,27,0,8,25.57142857,0.166666667,2,0,24051,166,0,1,25,1,80,1
41481,23,1,8,22.75,0.5,3,0,2335,367,0,1,7,1,53,0
41482,37,1,13,38.14285714,0.5,8,0,11481,967,0,1,5,1,65,0
41483,27,1,7,19.5,0.333333333,4,0,12285,0,0,0,56,1,60,0
41484,30,1,36,25,0.625,14,3,91924,61,0,2,213,1,62,0
41485,22,0,76,23.57692308,0.58490566,7,4,19374,92,0,1,13,1,49,0
41486,18,1,78,19.57377049,0.271428571,15,5,13193,44,0,0,0,1,20,0
41487,24,1,100,24.27536232,0.522727273,4,0,60605,213,7,1,230,1,70,0
41488,31,0,6,30.25,0.5,1,0,3212,242,0,1,2,1,58,1
41489,26,1,49,27.025,0.523809524,4,2,15897,2,0,1,14,1,57,0
41490,63,1,18,48.78571429,0.352941177,5,9,82983,100,9,1,1386,1,55,1
41491,39,1,4,20,1,2,0,1030,267,1,1,2,1,40,0
41492,21,1,22,22.27777778,0.75,4,1,14581,258,2,0,30,1,27,0
41493,19,1,473,21.00773196,0.827906977,43,7,60285,555,1,0,0,1,32,0
41494,17,1,154,17.46341463,0.184397163,15,2,16424,339,7,1,211,1,19,0
41495,30,0,16,27.83333333,0.583333333,4,0,7998,235,0,1,5,1,43,0
41496,20,1,26,22.9375,0.636363636,11,1,35499,246,2,0,12,1,46,1
41497,25,1,13,29,0.3,1,0,64876,129,0,1,14,1,67,1
41498,28,1,4,28.75,0.25,1,0,17337,237,0,1,5,1,81,0
41499,26,1,2,26,1,1,1,23827,76,0,0,2,1,39,0
41500,26,1,25,28,0.736842105,11,0,27878,876,0,12,4,1,35,1
41501,30,1,2,23,1,2,0,1191,94,0,1,0,1,40,0
41502,20,1,9,22.5,1,3,0,1478,4,0,1,0,1,61,0
41503,20,1,17,19.75,0.166666667,7,0,17153,65,1,1,0,1,21,0
41504,22,0,22,20.61111111,0.375,7,0,26885,377,12,0,2,1,17,1
41505,42,1,2,35,1,1,1,732,13,0,0,1,1,35,1
41506,28,1,3,25.5,0,2,0,734,140,0,1,1,1,30,0
41507,25,0,57,30.34482759,0.906976744,20,8,4325,670,0,2,145,1,50,1
41508,21,0,21,21.64705882,0.411764706,2,0,64271,204,0,0,46,1,40,0
41509,25,1,22,24.52631579,0.421052632,7,2,43358,657,34,1,210,1,38,0
41510,18,0,27,19.95,0.333333333,9,2,19534,251,0,0,7,1,34,1
41511,37,1,8,43.14285714,0.857142857,1,1,16978,37,241,0,18,1,40,1
41512,28,1,25,27.68421053,0.666666667,6,0,38859,28,7,1,16,1,76,0
41513,26,1,27,26.5625,0.636363636,6,0,64480,608,3,7,16,1,59,0
41514,45,1,198,29.11764706,0.482954546,32,8,2609,47,1,1,220,1,54,0
41515,34,1,11,33,0.857142857,3,2,30661,47,0,0,11,1,66,1
41516,34,1,13,26.4,0.636363636,9,1,93343,978,4,3,18,1,63,0
41517,27,1,5,22,0.4,1,0,100247,58,0,1,4,1,90,1
41518,24,1,28,23.88888889,0.80952381,3,0,53085,56,2,1,31,1,76,0
41519,23,1,70,21.85483871,0.626865672,5,0,32324,69,1,1,105,1,63,0
41520,22,1,34,21.64,0.903225807,3,3,19271,33,0,0,9,1,19,0
41521,20,1,11,21,1,2,0,6683,24,1,1,10,1,19,0
41522,42,0,8,41.6,0.714285714,4,3,8769,279,0,2,11,1,34,1
41523,22,0,15,22.16666667,0.545454546,3,0,87334,93,172,2,19,1,69,1
41524,23,1,15,25.36363636,0.307692308,2,0,34733,64,1,1,2,1,59,1
41525,22,1,1,23,1,1,0,122843,44,0,1,2,1,50,1
41526,23,0,76,23.66666667,0.696969697,12,5,43888,0,4,0,49,1,60,1
41527,23,0,200,25.62111801,0.906077348,52,8,13261,92,1,2,350,1,33,1
41528,30,1,14,26.875,0.6,5,0,41700,584,0,1,10,1,41,0
41529,20,1,70,23.12,0.413793103,18,5,21582,80,0,0,41,1,38,0
41530,22,1,9,22.14285714,0.625,1,0,5356,21,0,0,6,1,28,1
41531,21,1,56,20.04878049,0.363636364,6,1,34256,19,3,1,0,1,44,0
41532,27,0,133,25.12631579,0.775,32,9,13401,402,0,0,89,1,15,0
41533,22,0,70,24.47916667,0.55,11,2,68018,282,0,1,51,1,52,0
41534,38,1,3,32,1,2,0,3063,267,0,0,4,1,25,0
41535,25,1,3,24.33333333,0.333333333,1,0,9080,18,0,1,1,1,53,1
41536,22,1,3,24.5,0.666666667,1,2,1426,27,0,0,3,1,37,1
41537,22,1,56,21.75757576,0.65,13,5,52679,0,0,0,85,1,71,0
41538,19,1,14,19.5,0.615384615,1,1,8287,14,1,1,9,1,59,1
41539,31,1,4,26.33333333,0.666666667,1,0,54477,23,0,2,8,1,44,0
41540,18,1,3,16.5,0.333333333,1,0,440,1,0,0,32,1,8,0
41541,34,1,9,28,0,6,1,1426,264,0,0,2,1,30,1
41542,26,1,24,26.88235294,0.5,5,0,17591,4,0,0,12,1,36,0
41543,29,1,33,30.94444444,0.869565217,7,2,31592,10,0,1,22,1,60,1
41544,21,1,9,23.83333333,0.8,1,1,38305,67,0,0,9,1,9,0
41545,40,0,131,33.58536585,0.7,25,9,5102,353,6,2,335,1,50,1
41546,24,0,32,23.39130435,0.689655172,8,1,63646,562,0,0,12,1,10,1
41547,36,1,6,22.66666667,0.25,3,0,17170,95,0,1,5,1,47,1
41548,23,1,4,20.5,0.25,1,1,588,76,0,0,1,1,25,1
41549,24,1,3,20.33333333,0.666666667,1,0,0,2,0,0,1,1,23,0
41550,22,1,17,27.5,0.909090909,4,3,8173,107,0,0,42,1,16,0
41551,18,1,9,17.66666667,0.666666667,2,0,5986,24,0,1,3,1,18,0
41552,25,1,30,25.42857143,0.85,9,1,28149,51,44,0,4,1,9,1
41553,27,0,99,23.41428571,0.589473684,24,2,42760,188,2,0,50,1,39,0
41554,26,0,26,23.38095238,0.571428571,6,1,13598,84,0,0,13,1,13,0
41555,32,1,15,28.41666667,0.333333333,9,0,26318,30,3,0,143,1,71,0
41556,22,0,56,25.90476191,0.931818182,21,2,7551,168,1,2,55,1,27,1
41557,23,0,39,25.40740741,0.685714286,8,5,9571,139,0,0,2,1,26,0
41558,29,1,1,23,1,0,0,3478,17,0,0,0,1,64,0
41559,22,1,53,22.30434783,0.5,3,0,57629,427,352,1,308,1,61,0
41560,23,1,90,22.265625,0.702702703,15,0,113704,676,5,0,85,1,53,0
41561,32,1,6,24.66666667,0.2,2,0,8995,164,0,2,2,1,41,1
41562,26,1,1,25,1,1,1,583,0,0,1,2,1,42,0
41563,22,0,59,23.72916667,0.648148148,11,1,49671,98,0,0,101,1,36,0
41564,25,1,86,24.3943662,0.513157895,5,3,59472,1,57,3,356,1,69,0
41565,22,1,6,26.33333333,0.25,3,0,1420,13,0,1,1,1,19,0
41566,19,1,304,18.9921875,0.554770318,17,5,72693,80,0,0,1,1,50,0
41567,22,1,58,22.18421053,0.444444444,5,2,21584,380,0,0,10,1,74,1
41568,23,1,29,23.52173913,0.916666667,7,0,79351,126,111,0,0,1,47,0
41569,30,1,21,31.23076923,0.631578947,8,3,62698,103,0,1,34,1,59,0
41570,29,0,49,30.60714286,0.710526316,18,4,33469,320,0,1,17,1,45,0
41571,23,0,43,28.6875,0.717948718,9,1,16560,732,3,1,90,1,55,1
41572,39,0,12,45,0.857142857,5,1,2377,467,0,0,20,1,36,0
41573,24,1,30,24.44,0.678571429,3,0,18621,366,0,0,7,1,54,0
41574,21,1,12,21,0.363636364,5,2,54460,1435,3,0,8,1,38,0
41575,20,1,9,20.5,0.555555556,1,0,9818,299,0,0,0,1,17,0
41576,19,0,78,19,0.397260274,18,0,24069,188,0,0,12,1,51,0
41577,21,1,313,20.22222222,0.58974359,48,10,50895,190,167,1,366,1,36,1
41578,26,1,15,24.41666667,0.636363636,1,0,113402,273,28,1,49,1,77,0
41579,37,1,4,35.5,0.666666667,1,0,1145,30,0,0,3,1,49,0
41580,28,1,99,24.05128205,0.255555556,15,2,55705,1,18,1,434,1,72,0
41581,38,1,2,37.5,1,1,0,38112,11,5,0,2,1,61,0
41582,20,0,7,26.4,0.666666667,2,0,25856,27,0,1,0,1,35,1
41583,33,1,2,26.5,1,1,0,3820,31,0,2,1,1,73,0
41584,19,1,17,19.92857143,0.529411765,2,0,75591,90,0,0,16,1,40,0
41585,33,1,28,27.54166667,0.125,11,1,22566,224,19,0,70,1,62,0
41586,35,1,32,31.2,0.555555556,7,3,97196,683,8,1,170,1,75,0
41587,28,1,11,23.2,0.6,3,0,19108,15,0,1,10,1,80,1
41588,21,0,67,22,0.491525424,10,0,104413,95,8,0,53,1,81,1
41589,31,1,66,30.73809524,0.75,19,6,46960,1178,18,6,350,1,49,1
41590,22,1,16,22.25,0.533333333,2,0,11292,21,2,0,8,1,50,1
41591,22,1,5,19,0.8,3,0,16581,69,0,0,2,1,14,0
41592,22,0,8,26.33333333,0.875,3,2,18089,63,0,0,7,1,39,0
41593,27,1,44,25.76,0.515151515,6,1,55667,234,0,1,12,1,66,0
41594,28,0,3,30.66666667,0.333333333,1,1,12463,17,0,0,2,1,18,0
41595,18,1,26,19.47368421,0.714285714,7,0,217020,50,4,0,589,1,29,1
41596,30,0,35,30.04347826,0.615384615,7,1,37917,21,1,1,137,1,86,0
41597,21,1,5,19.33333333,0.4,3,0,9917,518,0,0,6,1,21,1
41598,25,0,12,32.8,0.888888889,4,0,25618,1113,0,2,4,1,42,1
41599,19,1,32,19.89655172,0.766666667,6,0,7374,51,0,0,73,1,4,0
41600,24,1,21,24.35294118,0.9,8,0,56343,105,1,0,7,1,50,0
41601,29,1,4,34,1,3,0,11341,59,0,1,5,1,55,0
41602,26,1,1,42,0,1,0,3997,8,0,0,1,1,23,0
41603,22,1,35,21.53846154,0.35483871,8,0,17102,745,4,1,74,1,22,0
41604,26,0,7,36.33333333,0.666666667,2,1,3074,3,0,1,8,1,19,0
41605,19,0,181,21.76923077,0.757352941,40,7,78662,250,3,0,2513,1,40,1
41606,24,1,3,20.66666667,0.333333333,3,0,3290,188,0,4,0,1,48,0
41607,25,1,3,32,1,1,1,38589,161,0,1,2,1,68,1
41608,25,1,98,24.51428571,0.382716049,25,2,74666,179,6,1,106,1,59,0
41609,23,1,6,19,0,1,0,47344,2,0,0,6,1,38,0
41610,22,1,9,22.75,0.375,4,0,12018,48,5,0,1,1,37,0
41611,19,0,8,17.6,0.333333333,3,0,5369,154,18,1,3,1,33,0
41612,25,1,18,23.66666667,0.375,3,2,5288,3,5,1,8,1,50,0
41613,28,1,23,26.33333333,0.647058824,3,2,45205,1773,0,3,18,1,55,1
41614,62,1,13,28.875,0.555555556,5,0,21919,124,0,2,9,1,88,1
41615,25,1,12,24.3,0.666666667,1,0,23558,43,0,1,1,1,60,0
41616,33,1,1,45,1,1,0,1397,22,0,1,1,1,47,0
41617,25,1,6,23.66666667,0.2,4,1,1497,4,0,0,2,1,40,0
41618,30,1,37,28.09090909,0.76,9,4,13782,916,0,1,8,1,51,1
41619,18,0,97,21.10666667,0.488636364,28,4,53708,0,38,0,2230,1,32,0
41620,22,1,7,22.83333333,0.8,1,0,1641,7,0,1,5,1,58,1
41621,24,1,10,23.66666667,0.5,4,1,22324,56,0,1,19,1,48,0
41622,19,1,22,19.88235294,0.666666667,2,0,20214,14,5,0,0,1,44,0
41623,18,1,20,19.85714286,0.529411765,9,1,13636,20,3,0,11,1,27,0
41624,30,1,2,34.5,1,2,0,10256,219,0,0,2,1,57,0
41625,34,1,9,27.16666667,0.444444444,4,0,48571,204,0,1,3,1,45,1
41626,41,1,17,38.66666667,0.75,6,2,10772,367,0,1,1,1,48,1
41627,21,1,37,21.81481482,0.46875,10,1,80401,486,0,0,14,1,33,0
41628,52,1,64,37.3,0.388888889,18,20,97935,408,6080,3,1825,1,33,0
41629,22,1,52,20.37209302,0.16,18,0,24861,71,0,0,22,1,56,0
41630,24,0,7,29.4,1,4,0,3001,43,0,0,3,1,5,0
41631,24,1,8,26.75,0.625,1,1,2929,14,2,0,24,1,52,0
41632,23,1,39,26.3,0.742857143,11,2,2165,19,8,0,167,1,47,0
41633,24,1,50,22.5952381,0.760869565,8,0,135870,109,37,1,289,1,61,0
41634,22,1,94,22.48275862,0.549295775,28,5,47878,47,4,1,201,1,68,1
41635,19,1,4,21,0,2,0,1732,3,0,0,1,1,4,0
41636,33,1,1,27,0,1,0,18981,258,7,0,5,1,47,1
41637,46,1,2,17.5,0,1,0,10,0,0,0,1,1,41,1
41638,22,1,67,20.7037037,0.786885246,11,1,40804,447,12,0,65,1,35,1
41639,25,1,12,24.88888889,0.818181818,2,1,74586,163,4,0,25,1,49,0
41640,19,0,319,22.14448669,0.734693878,49,7,104887,975,179,2,818,1,60,0
41641,25,1,11,22.22222222,1,1,0,18864,59,72,0,2,1,72,0
41642,19,0,96,19.80769231,0.369047619,21,3,16489,443,2,1,53,1,17,1
41643,31,0,1,30,1,1,0,105,106,0,1,1,1,22,0
41644,22,0,10,26.8,0.428571429,3,0,20735,784,0,6,1,1,24,1
41645,26,1,10,28.6,0.166666667,5,2,34468,138,1,5,3,1,33,1
41646,29,1,294,26.98947368,0.563559322,40,28,65238,1039,8,1,142,1,16,0
41647,30,1,14,30.25,0.272727273,5,0,21524,161,0,2,4,1,41,0
41648,22,1,21,25.26666667,0.631578947,5,3,30643,472,1,0,46,1,30,0
41649,18,0,22,23.18181818,0.375,6,0,14536,316,1,0,0,1,8,0
41650,27,0,17,26.77777778,0.363636364,4,0,61620,49,1,1,3,1,48,0
41651,25,1,38,27.42857143,0.6875,8,3,38286,65,0,1,64,1,58,0
41652,15,1,20,22.2,0.055555556,4,1,90636,261,54,0,184,1,34,0
41653,24,1,14,25.44444444,0.666666667,4,0,24506,435,0,1,1,1,52,0
41654,24,0,162,24.91269841,0.422535211,13,9,174909,499,82,0,626,1,69,0
41655,35,1,3,30.5,0.5,2,0,10723,220,0,2,3,1,27,0
41656,24,0,9,27.28571429,0.444444444,3,0,31335,6,0,0,3,1,34,0
41657,22,1,15,22.8,0.666666667,3,2,16787,4,0,1,15,1,55,0
41658,25,0,160,26.14912281,0.64028777,29,6,75707,232,7,3,527,1,77,0
41659,26,1,39,31.16,0.866666667,8,6,72020,265,16,2,5,1,64,0
41660,21,1,13,23.3,0.75,4,0,37496,51,0,0,1,1,22,0
41661,33,1,1,41,0,1,0,913,0,0,0,2,1,23,0
41662,26,1,62,23.95454546,0.854545455,19,3,70789,157,173,0,273,1,83,0
41663,27,1,10,26.77777778,0.875,6,1,14290,202,21,1,6,1,78,0
41664,18,0,1,17,1,1,0,2832,8,0,6,1,1,21,1
41665,19,1,17,21.5,0.4375,4,0,21242,113,0,1,6,1,33,0
41666,18,1,10,19.88888889,0.5,1,1,5028,171,0,0,0,1,6,0
41667,23,1,76,23.8245614,0.446153846,24,2,17193,104,3,1,77,1,66,0
41668,20,0,118,22.875,0.708737864,20,9,12445,620,2,0,435,1,34,0
41669,26,1,45,25.5,0.594594595,3,3,20176,208,0,1,0,1,60,0
41670,28,1,2,25,0,2,1,13398,2,0,0,10,1,44,0
41671,33,0,3,31,1,1,0,24156,53,23,1,9,1,56,0
41672,22,1,10,22.71428571,0.5,1,0,21413,108,0,1,3,1,23,1
41673,34,1,9,31,0.833333333,4,0,9703,410,0,21,7,1,22,0
41674,27,0,68,26.33333333,0.588235294,22,6,84056,0,17,0,1118,1,78,1
41675,19,0,13,21.875,1,3,0,644,32,0,1,0,1,5,0
41676,22,1,13,20.77777778,0.083333333,6,0,131916,107,1,1,17,1,46,1
41677,21,1,5,23,0.5,5,1,35499,333,0,1,2,1,67,0
41678,24,1,7,21.25,0.2,2,0,9640,297,0,0,2,1,42,0
41679,23,1,6,25.16666667,0.4,3,1,33348,95,3,0,77,1,26,0
41680,24,0,22,26.22222222,0.764705882,1,1,36502,38,0,1,31,1,44,0
41681,27,1,15,27.77777778,0.142857143,9,1,42093,155,0,2,18,1,60,0
41682,28,0,16,29.14285714,0.875,6,2,59728,580,5,1,0,1,71,0
41683,26,0,56,28.23684211,0.680851064,4,8,16047,112,0,0,13,1,62,0
41684,23,1,2,26.5,0.5,2,0,11197,102,0,1,1,1,12,0
41685,21,1,45,21.85294118,0.452380952,4,0,41573,295,0,0,4,1,33,0
41686,32,1,24,25,0.681818182,7,5,6359,9,0,1,1,1,30,0
41687,24,1,12,26.375,0.7,3,1,40510,595,0,2,2,1,32,0
41688,29,1,49,25.54545455,0.714285714,13,5,21886,2577,3,2,39,1,51,1
41689,21,1,102,20.46753247,0.793478261,13,2,43341,117,13,0,165,1,40,0
41690,28,1,16,27.66666667,0.571428571,5,0,20060,185,0,0,3,1,64,1
41691,27,1,7,28,0.666666667,1,3,26269,31,0,0,10,1,52,0
41692,32,1,31,31.31818182,0.807692308,5,1,88581,260,4,0,3,1,51,1
41693,24,0,34,26.03571429,0.689655172,4,1,39169,19,9,0,62,1,43,0
41694,21,1,87,21.31506849,0.6375,7,2,134198,209,77,2,364,1,64,0
41695,24,1,28,23.73684211,0.681818182,3,1,73558,231,0,0,36,1,31,1
41696,24,0,2,27,0.5,1,0,561,133,0,0,1,1,29,1
41697,20,1,74,22.01587302,0.71875,14,6,28396,332,1,0,958,1,50,0
41698,21,1,4,18,1,1,0,5148,27,0,0,1,1,12,1
41699,21,1,15,21.25,0.5,3,0,28536,25,0,0,9,1,36,0
41700,18,1,6,17.4,0.6,4,0,5735,113,0,1,5,1,37,0
41701,23,0,15,24.66666667,0.7,4,0,18394,59,0,0,2,1,47,1
41702,34,1,47,33.5862069,0.820512821,13,1,129370,2429,3,1,23,1,74,1
41703,24,1,113,22.53333333,0.445544555,6,2,41403,134,1,0,41,1,74,1
41704,24,1,8,26.6,1,3,0,1743,1,0,1,3,1,22,0
41705,39,1,3,39,0.333333333,3,0,1120,313,4,1,3,1,76,0
41706,29,1,6,30.4,0.5,4,1,8340,236,0,2,1,1,27,1
41707,25,1,1,24,1,1,0,4740,1,0,1,2,1,47,0
41708,44,1,62,27.82352941,0.604651163,12,4,6481,334,0,0,8,1,33,1
41709,42,1,126,31.2247191,0.663636364,28,10,42311,161,40,1,434,1,52,1
41710,20,0,378,20.21223022,0.486803519,46,5,62713,1052,30,0,3759,1,33,1
41711,23,1,34,22.74074074,0.696969697,17,2,8838,247,0,2,85,1,22,0
41712,22,1,15,24.55555556,0.538461539,2,4,10038,132,0,3,1,1,5,0
41713,21,0,17,19.72727273,0.25,9,0,20311,69,0,0,5,1,34,0
41714,26,1,69,23.08928571,0.46031746,14,4,68229,551,23,0,999,1,56,0
41715,39,1,2,23.5,0,2,0,822,117,0,1,2,1,35,0
41716,46,1,23,41.33333333,0.1,12,5,633,164,0,0,3,1,34,0
41717,22,1,38,21.96153846,0.735294118,5,1,9221,102,0,0,21,1,62,0
41718,42,1,28,27.61111111,0.958333333,18,4,74748,239,14,1,114,1,59,0
41719,26,1,6,21.25,0.6,2,0,22960,196,0,1,7,1,32,1
41720,18,1,16,20.125,0.461538462,3,0,3578,143,0,2,11,1,34,0
41721,21,1,13,21.55555556,0.769230769,3,0,11067,10,0,1,7,1,36,0
41722,42,1,1,24,1,1,0,10065,78,0,2,2,1,83,1
41723,29,1,2,25,0.5,1,0,22925,113,0,0,0,1,46,0
41724,30,1,3,24,1,1,0,1562,25,0,1,2,1,18,0
41725,20,0,28,21.85714286,0.25,13,1,8932,475,0,1,23,1,28,0
41726,26,1,12,26.2,0.555555556,2,1,29649,23,0,6,6,1,39,0
41727,25,0,8,24.25,0.857142857,4,0,29491,231,1,1,1,1,70,0
41728,20,1,16,20,0.692307692,3,0,42816,23,0,1,31,1,69,0
41729,28,1,15,26.36363636,0.571428571,4,3,14144,133,1,0,81,1,77,0
41730,35,1,14,27.75,0.888888889,2,0,5897,35,1,1,0,1,67,1
41731,23,1,2,18,1,1,0,23624,113,0,0,0,1,29,1
41732,25,1,17,23.625,0.5625,8,0,43067,236,1,1,14,1,62,0
41733,27,1,26,25.76190476,0.333333333,9,0,31328,25,3,1,93,1,57,1
41734,27,1,2,35,1,1,0,420,2,0,0,1,1,8,0
41735,20,0,22,24,0.294117647,8,1,15562,77,0,0,9,1,11,0
41736,20,0,91,20.89873418,0.639534884,13,0,57167,225,0,1,221,1,22,0
41737,21,1,42,22.54545455,0.736842105,12,1,16615,81,1,1,21,1,39,0
41738,25,0,93,23.80487805,0.129411765,15,0,5675,0,0,1,21,1,44,1
41739,22,0,68,21.75,0.349206349,11,0,10318,123,0,0,23,1,38,0
41740,31,0,20,33.81818182,0.5625,4,0,26743,711,0,1,42,1,65,0
41741,21,0,33,23.63333333,0.612903226,8,3,34177,47,73,0,97,1,49,0
41742,23,1,14,26.27272727,0.636363636,9,1,3257,126,4,1,6,1,50,1
41743,30,1,19,29.4,0.764705882,5,3,48873,2,5,1,3,1,64,0
41744,30,1,9,30,0.75,2,2,23996,1,0,1,12,1,60,0
41745,37,1,46,30.53125,0.048780488,4,2,8132,1192,0,8,31,1,23,1
41746,31,0,7,30.5,0.4,2,0,12409,56,0,2,4,1,53,0
41747,19,0,24,21.52631579,0.714285714,1,0,7409,0,0,1,9,1,28,0
41748,21,0,31,22.59090909,0.806451613,2,1,17052,16,0,1,8,1,51,0
41749,19,0,315,24.26106195,0.566308244,47,26,32823,0,8,0,50,1,18,0
41750,22,1,5,23,0.666666667,1,0,29389,111,0,0,4,1,33,0
41751,23,1,9,26.2,0.625,4,0,11179,450,0,1,0,1,65,1
41752,21,1,44,25.57575758,0.707317073,16,4,7842,559,1,1,65,1,59,0
41753,24,1,3,23.5,1,1,0,4112,6,0,1,2,1,12,0
41754,22,1,13,21.5,0.75,4,0,25373,59,0,1,9,1,46,0
41755,30,1,10,30.16666667,0.5,3,2,10189,157,0,3,2,1,50,1
41756,19,1,123,20.87640449,0.91509434,16,3,20219,21,2,0,63,1,18,0
41757,20,1,1,22,1,1,0,26804,42,0,1,1,1,46,0
41758,24,0,16,24.21428571,0.8125,6,0,14888,0,0,0,5,1,23,1
41759,27,1,8,25.42857143,0.75,5,1,36188,50,1,0,4,1,77,0
41760,22,1,58,23.55813954,0.64,5,1,32432,144,0,1,8,1,48,0
41761,23,1,33,22.83333333,0.933333333,15,1,38288,4237,72,1,146,1,54,1
41762,17,1,52,20.90909091,0.617021277,10,0,48487,30,1,1,46,1,50,0
41763,17,1,9,26.6,1,2,2,17903,32,0,0,100,1,13,0
41764,26,1,22,24.3125,0.222222222,5,0,33654,78,0,1,15,1,92,1
41765,22,1,4,22.5,0.75,2,1,7042,79,4,1,3,1,34,0
41766,40,1,48,31.13793103,0.486486487,8,3,19504,270,0,3,15,1,56,1
41767,24,0,8,24.5,0.857142857,1,0,27912,1184,0,0,1,1,44,1
41768,30,1,10,23.2,0.5,5,0,20798,81,0,1,4,1,92,1
41769,23,1,1958,23.24074074,0.693213685,86,61,73441,716,7,1,1281,1,60,1
41770,21,1,29,20.59090909,0.307692308,6,1,23455,129,1,0,27,1,34,0
41771,16,1,9,19.16666667,1,2,0,7492,8,2,0,0,1,49,1
41772,32,1,3,30.33333333,1,1,1,277,53,0,1,3,1,66,0
41773,19,1,31,19.88461539,0.357142857,7,0,4205,336,0,1,5,1,5,0
41774,38,1,7,33.5,0.5,2,1,6294,130,0,0,1,1,36,0
41775,30,1,21,26.33333333,0.266666667,13,1,17206,522,0,1,38,1,71,1
41776,21,1,29,27.52941177,0.72,11,1,68060,0,2,0,38,1,53,0
41777,30,1,11,30,0.625,1,0,16226,33,0,1,0,1,70,0
